Case_ID,Sample_ID,Age_2010,Race,Sex,Highest_Grade_Completed,Marital_Status,Region,Income_Year,Income,avg_LT_rate
1171,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,South,2010,25000,3.9247597609561753
1172,5,50,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2000,24000,6.186852589641434
1172,5,50,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2002,20800,5.480178064516129
1172,5,50,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2004,21000,4.845420000000001
1172,5,50,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2006,20400,4.76882
1172,5,50,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2008,20800,4.556494023904381
1172,5,50,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,South,2010,20400,3.9247597609561753
1174,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2000,216200,6.186852589641434
1174,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2002,236000,5.480178064516129
1174,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2004,120000,4.845420000000001
1174,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2006,90000,4.76882
1174,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2008,0,4.556494023904381
1174,1,50,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2010,33000,3.9247597609561753
1175,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Never Married,Northeast,2000,100000,6.186852589641434
1175,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Never Married,Northeast,2002,110000,5.480178064516129
1175,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Never Married,Northeast,2004,125000,4.845420000000001
1175,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Never Married,Northeast,2006,150000,4.76882
1175,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Never Married,Northeast,2008,307823,4.556494023904381
1175,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Never Married,Northeast,2010,50000,3.9247597609561753
1176,1,45,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2000,39000,6.186852589641434
1176,1,45,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2002,50000,5.480178064516129
1176,1,45,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2004,67000,4.845420000000001
1176,1,45,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2006,77000,4.76882
1176,1,45,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2008,100000,4.556494023904381
1176,1,45,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2010,92000,3.9247597609561753
1177,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2000,24600,6.186852589641434
1177,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2002,25000,5.480178064516129
1177,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2004,26000,4.845420000000001
1177,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2006,33000,4.76882
1177,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2008,33000,4.556494023904381
1177,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2010,46500,3.9247597609561753
1178,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2000,33000,6.186852589641434
1178,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2002,36000,5.480178064516129
1178,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2004,40000,4.845420000000001
1178,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2006,43000,4.76882
1178,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2008,45000,4.556494023904381
1178,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2010,49500,3.9247597609561753
1179,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2000,12000,6.186852589641434
1179,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2002,26000,5.480178064516129
1179,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2004,10000,4.845420000000001
1179,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2006,35000,4.76882
1179,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2008,25000,4.556494023904381
1179,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2010,10000,3.9247597609561753
1180,1,51,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Divorced,South,2000,52000,6.186852589641434
1180,1,51,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Divorced,South,2002,236000,5.480178064516129
1180,1,51,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Divorced,South,2004,265933,4.845420000000001
1180,1,51,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Divorced,South,2006,0,4.76882
1180,1,51,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Divorced,South,2008,70000,4.556494023904381
1180,1,51,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Divorced,South,2010,50000,3.9247597609561753
1182,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2000,39000,6.186852589641434
1182,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2002,47000,5.480178064516129
1182,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2004,45000,4.845420000000001
1182,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2006,48000,4.76882
1182,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2008,45000,4.556494023904381
1182,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2010,59000,3.9247597609561753
1184,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2000,72000,6.186852589641434
1184,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2002,92000,5.480178064516129
1184,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2004,94000,4.845420000000001
1184,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2006,95000,4.76882
1184,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2008,96000,4.556494023904381
1184,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2010,96500,3.9247597609561753
1186,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2000,74000,6.186852589641434
1186,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2002,111000,5.480178064516129
1186,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2004,11000,4.845420000000001
1186,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2006,140000,4.76882
1186,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2008,130000,4.556494023904381
1186,1,47,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,South,2010,150000,3.9247597609561753
1187,5,49,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2000,25000,6.186852589641434
1187,5,49,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2002,36000,5.480178064516129
1187,5,49,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2004,34500,4.845420000000001
1187,5,49,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2006,39000,4.76882
1187,5,49,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2008,8000,4.556494023904381
1187,5,49,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2010,44000,3.9247597609561753
1188,1,47,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2000,37000,6.186852589641434
1188,1,47,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2002,43000,5.480178064516129
1188,1,47,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2004,50000,4.845420000000001
1188,1,47,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2006,130000,4.76882
1188,1,47,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2008,43000,4.556494023904381
1188,1,47,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,South,2010,45000,3.9247597609561753
1190,3,50,Black,Male,12TH GRADE,Married,South,2000,27000,6.186852589641434
1190,3,50,Black,Male,12TH GRADE,Married,South,2002,27000,5.480178064516129
1190,3,50,Black,Male,12TH GRADE,Married,South,2004,30000,4.845420000000001
1190,3,50,Black,Male,12TH GRADE,Married,South,2006,0,4.76882
1190,3,50,Black,Male,12TH GRADE,Married,South,2008,0,4.556494023904381
1190,3,50,Black,Male,12TH GRADE,Married,South,2010,65000,3.9247597609561753
1193,3,45,Black,Male,12TH GRADE,Married,South,2000,27600,6.186852589641434
1193,3,45,Black,Male,12TH GRADE,Married,South,2002,26800,5.480178064516129
1193,3,45,Black,Male,12TH GRADE,Married,South,2004,26800,4.845420000000001
1193,3,45,Black,Male,12TH GRADE,Married,South,2006,30000,4.76882
1193,3,45,Black,Male,12TH GRADE,Married,South,2008,33000,4.556494023904381
1193,3,45,Black,Male,12TH GRADE,Married,South,2010,34000,3.9247597609561753
1195,7,48,Black,Female,4TH YEAR COLLEGE,Married,South,2000,30000,6.186852589641434
1195,7,48,Black,Female,4TH YEAR COLLEGE,Married,South,2002,46000,5.480178064516129
1195,7,48,Black,Female,4TH YEAR COLLEGE,Married,South,2004,48000,4.845420000000001
1195,7,48,Black,Female,4TH YEAR COLLEGE,Married,South,2006,51000,4.76882
1195,7,48,Black,Female,4TH YEAR COLLEGE,Married,South,2008,78000,4.556494023904381
1195,7,48,Black,Female,4TH YEAR COLLEGE,Married,South,2010,60000,3.9247597609561753
1198,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Divorced,South,2000,32000,6.186852589641434
1198,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Divorced,South,2002,22000,5.480178064516129
1198,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Divorced,South,2004,50000,4.845420000000001
1198,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Divorced,South,2006,43800,4.76882
1198,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Divorced,South,2008,48200,4.556494023904381
1198,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Divorced,South,2010,51813,3.9247597609561753
1201,3,48,Black,Male,12TH GRADE,Never Married,South,2000,33883,6.186852589641434
1201,3,48,Black,Male,12TH GRADE,Never Married,South,2002,50000,5.480178064516129
1201,3,48,Black,Male,12TH GRADE,Never Married,South,2004,47060,4.845420000000001
1201,3,48,Black,Male,12TH GRADE,Never Married,South,2006,51000,4.76882
1201,3,48,Black,Male,12TH GRADE,Never Married,South,2008,54000,4.556494023904381
1201,3,48,Black,Male,12TH GRADE,Never Married,South,2010,55000,3.9247597609561753
1204,1,48,Non-Black/Non-Hispanic,Male,9TH GRADE,Never Married,South,2000,28000,6.186852589641434
1204,1,48,Non-Black/Non-Hispanic,Male,9TH GRADE,Never Married,South,2002,20000,5.480178064516129
1204,1,48,Non-Black/Non-Hispanic,Male,9TH GRADE,Never Married,South,2004,30000,4.845420000000001
1204,1,48,Non-Black/Non-Hispanic,Male,9TH GRADE,Never Married,South,2006,30000,4.76882
1204,1,48,Non-Black/Non-Hispanic,Male,9TH GRADE,Never Married,South,2008,30000,4.556494023904381
1204,1,48,Non-Black/Non-Hispanic,Male,9TH GRADE,Never Married,South,2010,31000,3.9247597609561753
1205,1,47,Non-Black/Non-Hispanic,Male,8TH GRADE,Married,South,2000,30000,6.186852589641434
1205,1,47,Non-Black/Non-Hispanic,Male,8TH GRADE,Married,South,2002,50000,5.480178064516129
1205,1,47,Non-Black/Non-Hispanic,Male,8TH GRADE,Married,South,2004,30000,4.845420000000001
1205,1,47,Non-Black/Non-Hispanic,Male,8TH GRADE,Married,South,2006,0,4.76882
1205,1,47,Non-Black/Non-Hispanic,Male,8TH GRADE,Married,South,2008,0,4.556494023904381
1205,1,47,Non-Black/Non-Hispanic,Male,8TH GRADE,Married,South,2010,25000,3.9247597609561753
1208,7,52,Black,Female,6TH YEAR COLLEGE,Never Married,South,2000,96000,6.186852589641434
1208,7,52,Black,Female,6TH YEAR COLLEGE,Never Married,South,2002,100000,5.480178064516129
1208,7,52,Black,Female,6TH YEAR COLLEGE,Never Married,South,2004,112000,4.845420000000001
1208,7,52,Black,Female,6TH YEAR COLLEGE,Never Married,South,2006,120000,4.76882
1208,7,52,Black,Female,6TH YEAR COLLEGE,Never Married,South,2008,140000,4.556494023904381
1208,7,52,Black,Female,6TH YEAR COLLEGE,Never Married,South,2010,150000,3.9247597609561753
1209,7,51,Black,Female,3RD YEAR COLLEGE,Married,South,2000,0,6.186852589641434
1209,7,51,Black,Female,3RD YEAR COLLEGE,Married,South,2002,0,5.480178064516129
1209,7,51,Black,Female,3RD YEAR COLLEGE,Married,South,2004,0,4.845420000000001
1209,7,51,Black,Female,3RD YEAR COLLEGE,Married,South,2006,0,4.76882
1209,7,51,Black,Female,3RD YEAR COLLEGE,Married,South,2008,0,4.556494023904381
1209,7,51,Black,Female,3RD YEAR COLLEGE,Married,South,2010,0,3.9247597609561753
1210,7,48,Black,Female,10TH GRADE,Separated,South,2000,6000,6.186852589641434
1210,7,48,Black,Female,10TH GRADE,Separated,South,2002,3000,5.480178064516129
1210,7,48,Black,Female,10TH GRADE,Separated,South,2004,10000,4.845420000000001
1210,7,48,Black,Female,10TH GRADE,Separated,South,2006,10000,4.76882
1210,7,48,Black,Female,10TH GRADE,Separated,South,2008,20100,4.556494023904381
1210,7,48,Black,Female,10TH GRADE,Separated,South,2010,15000,3.9247597609561753
1211,3,47,Black,Male,10TH GRADE,Never Married,South,2000,0,6.186852589641434
1211,3,47,Black,Male,10TH GRADE,Never Married,South,2002,22000,5.480178064516129
1211,3,47,Black,Male,10TH GRADE,Never Married,South,2004,12000,4.845420000000001
1211,3,47,Black,Male,10TH GRADE,Never Married,South,2006,22700,4.76882
1211,3,47,Black,Male,10TH GRADE,Never Married,South,2008,26500,4.556494023904381
1211,3,47,Black,Male,10TH GRADE,Never Married,South,2010,25000,3.9247597609561753
1215,3,47,Black,Male,12TH GRADE,Married,South,2000,10700,6.186852589641434
1215,3,47,Black,Male,12TH GRADE,Married,South,2002,15000,5.480178064516129
1215,3,47,Black,Male,12TH GRADE,Married,South,2004,16000,4.845420000000001
1215,3,47,Black,Male,12TH GRADE,Married,South,2006,15000,4.76882
1215,3,47,Black,Male,12TH GRADE,Married,South,2008,16000,4.556494023904381
1215,3,47,Black,Male,12TH GRADE,Married,South,2010,11000,3.9247597609561753
1216,7,49,Black,Female,1ST YEAR COLLEGE,Married,South,2000,18000,6.186852589641434
1216,7,49,Black,Female,1ST YEAR COLLEGE,Married,South,2002,13500,5.480178064516129
1216,7,49,Black,Female,1ST YEAR COLLEGE,Married,South,2004,19000,4.845420000000001
1216,7,49,Black,Female,1ST YEAR COLLEGE,Married,South,2006,18000,4.76882
1216,7,49,Black,Female,1ST YEAR COLLEGE,Married,South,2008,17000,4.556494023904381
1216,7,49,Black,Female,1ST YEAR COLLEGE,Married,South,2010,17000,3.9247597609561753
1220,7,46,Black,Female,12TH GRADE,Married,South,2000,0,6.186852589641434
1220,7,46,Black,Female,12TH GRADE,Married,South,2002,10000,5.480178064516129
1220,7,46,Black,Female,12TH GRADE,Married,South,2004,11000,4.845420000000001
1220,7,46,Black,Female,12TH GRADE,Married,South,2006,12000,4.76882
1220,7,46,Black,Female,12TH GRADE,Married,South,2008,0,4.556494023904381
1220,7,46,Black,Female,12TH GRADE,Married,South,2010,10000,3.9247597609561753
1221,7,49,Black,Female,12TH GRADE,Divorced,South,2000,20000,6.186852589641434
1221,7,49,Black,Female,12TH GRADE,Divorced,South,2002,42000,5.480178064516129
1221,7,49,Black,Female,12TH GRADE,Divorced,South,2004,0,4.845420000000001
1221,7,49,Black,Female,12TH GRADE,Divorced,South,2006,16200,4.76882
1221,7,49,Black,Female,12TH GRADE,Divorced,South,2008,24500,4.556494023904381
1221,7,49,Black,Female,12TH GRADE,Divorced,South,2010,6000,3.9247597609561753
1222,3,46,Black,Male,12TH GRADE,Married,South,2000,26000,6.186852589641434
1222,3,46,Black,Male,12TH GRADE,Married,South,2002,32000,5.480178064516129
1222,3,46,Black,Male,12TH GRADE,Married,South,2004,38000,4.845420000000001
1222,3,46,Black,Male,12TH GRADE,Married,South,2006,38000,4.76882
1222,3,46,Black,Male,12TH GRADE,Married,South,2008,50000,4.556494023904381
1222,3,46,Black,Male,12TH GRADE,Married,South,2010,45000,3.9247597609561753
1224,7,50,Black,Female,1ST YEAR COLLEGE,Never Married,South,2000,16000,6.186852589641434
1224,7,50,Black,Female,1ST YEAR COLLEGE,Never Married,South,2002,18000,5.480178064516129
1224,7,50,Black,Female,1ST YEAR COLLEGE,Never Married,South,2004,18720,4.845420000000001
1224,7,50,Black,Female,1ST YEAR COLLEGE,Never Married,South,2006,12000,4.76882
1224,7,50,Black,Female,1ST YEAR COLLEGE,Never Married,South,2008,14000,4.556494023904381
1224,7,50,Black,Female,1ST YEAR COLLEGE,Never Married,South,2010,24500,3.9247597609561753
1225,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2000,0,6.186852589641434
1225,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2002,0,5.480178064516129
1225,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2004,0,4.845420000000001
1225,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2006,0,4.76882
1225,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2008,0,4.556494023904381
1225,5,52,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2010,0,3.9247597609561753
1226,6,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Never Married,South,2000,2000,6.186852589641434
1226,6,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Never Married,South,2002,0,5.480178064516129
1226,6,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Never Married,South,2004,0,4.845420000000001
1226,6,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Never Married,South,2006,0,4.76882
1226,6,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Never Married,South,2008,0,4.556494023904381
1226,6,51,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Never Married,South,2010,0,3.9247597609561753
1227,7,51,Black,Female,11TH GRADE,Widowed,South,2000,9989,6.186852589641434
1227,7,51,Black,Female,11TH GRADE,Widowed,South,2002,10000,5.480178064516129
1227,7,51,Black,Female,11TH GRADE,Widowed,South,2004,10000,4.845420000000001
1227,7,51,Black,Female,11TH GRADE,Widowed,South,2006,9000,4.76882
1227,7,51,Black,Female,11TH GRADE,Widowed,South,2008,9000,4.556494023904381
1227,7,51,Black,Female,11TH GRADE,Widowed,South,2010,0,3.9247597609561753
1229,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2000,36500,6.186852589641434
1229,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2002,53000,5.480178064516129
1229,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2004,58400,4.845420000000001
1229,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2006,66500,4.76882
1229,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2008,73000,4.556494023904381
1229,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2010,78000,3.9247597609561753
1230,5,53,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Separated,South,2000,0,6.186852589641434
1230,5,53,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Separated,South,2002,5000,5.480178064516129
1230,5,53,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Separated,South,2004,22000,4.845420000000001
1230,5,53,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Separated,South,2006,25000,4.76882
1230,5,53,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Separated,South,2008,25000,4.556494023904381
1230,5,53,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Separated,South,2010,26000,3.9247597609561753
1231,5,46,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2000,45000,6.186852589641434
1231,5,46,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2002,45000,5.480178064516129
1231,5,46,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2004,60000,4.845420000000001
1231,5,46,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2006,35000,4.76882
1231,5,46,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2008,60000,4.556494023904381
1231,5,46,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,South,2010,61000,3.9247597609561753
1233,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Separated,South,2000,29500,6.186852589641434
1233,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Separated,South,2002,46000,5.480178064516129
1233,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Separated,South,2004,36500,4.845420000000001
1233,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Separated,South,2006,42000,4.76882
1233,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Separated,South,2008,30000,4.556494023904381
1233,5,50,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Separated,South,2010,27287,3.9247597609561753
1236,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2000,34000,6.186852589641434
1236,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2002,2000,5.480178064516129
1236,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2004,2000,4.845420000000001
1236,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2006,70000,4.76882
1236,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2008,23000,4.556494023904381
1236,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2010,7000,3.9247597609561753
1237,1,50,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2000,26000,6.186852589641434
1237,1,50,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2002,14000,5.480178064516129
1237,1,50,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2004,20000,4.845420000000001
1237,1,50,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2006,24000,4.76882
