"","Case_ID","Sample_ID","Income_2000","Income_2002","Income_2004","Income_2006","Income_2008","Income_2010","Age_2010","Race","Sex","Highest_Grade_Completed","Marital_Status","Region"
"925",1746,1,65000,95000,108000,116000,125000,142000,52,"Non-Black/Non-Hispanic","Male","6TH YEAR COLLEGE","Married","West"
"926",1747,5,20000,45000,52000,0,0,20067,52,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Divorced","West"
"927",1750,4,34000,40000,64000,44000,51000,25000,50,"Hispanic","Male","12TH GRADE","Married","West"
"928",1751,8,25000,28000,32000,35000,34000,40000,49,"Hispanic","Female","2ND YEAR COLLEGE","Widowed","West"
"929",1755,3,13000,26000,44000,57000,52000,0,47,"Black","Male","11TH GRADE","Married","West"
"930",1758,7,22000,36000,0,13000,36000,34000,46,"Black","Female","2ND YEAR COLLEGE","Divorced","West"
"931",1763,4,25000,41137,43700,22000,70000,68400,48,"Hispanic","Male","4TH YEAR COLLEGE","Married",NA
"932",1765,1,9000,0,10000,0,0,0,49,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"933",1766,5,14250,21800,14500,12000,20000,0,51,"Non-Black/Non-Hispanic","Female","3RD YEAR COLLEGE","Divorced","West"
"934",1768,5,2000,2000,3000,8000,17000,24000,47,"Non-Black/Non-Hispanic","Female","12TH GRADE","Divorced","South"
"935",1769,5,8000,17000,28000,29515,31000,30000,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"936",1770,5,3000,8400,10650,13780,10800,13000,47,"Non-Black/Non-Hispanic","Female","10TH GRADE","Married","West"
"937",1772,2,0,0,0,0,0,0,46,"Non-Black/Non-Hispanic","Male","10TH GRADE","Never Married","South"
"938",1778,5,0,0,0,8000,16000,0,49,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Separated","South"
"939",1779,4,47000,46000,52000,74000,90000,86000,49,"Hispanic","Male","11TH GRADE","Married","West"
"940",1780,1,25200,21000,29000,40000,40000,40000,47,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","West"
"941",1784,1,35000,50000,64000,45000,2500,3200,46,"Non-Black/Non-Hispanic","Male","3RD YEAR COLLEGE","Married","South"
"942",1785,5,21216,23000,23900,29000,21000,37000,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Divorced","West"
"943",1786,5,25000,32000,33000,46800,48000,56000,47,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"944",1787,5,36000,44000,49000,52000,0,0,47,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Married","West"
"945",1788,1,34400,38000,48000,56856,57200,70000,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Never Married","West"
"946",1790,1,31000,31000,35000,34000,45000,22000,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","South"
"947",1792,1,20000,2000,12000,15000,25000,0,46,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"948",1794,5,16700,32000,33000,35904,40568,42000,47,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"949",1795,5,96000,1e+05,105000,108888,122000,122000,52,"Non-Black/Non-Hispanic","Female","8TH YEAR COLLEGE OR MORE","Married","West"
"950",1798,5,22000,26300,24000,27100,29600,37500,47,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Divorced","North Central"
"951",1799,5,49000,73000,75000,0,0,0,46,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Divorced","Northeast"
"952",1802,1,17500,25000,32710,27915,26000,20400,45,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Divorced","West"
"953",1803,5,23000,32000,33000,36000,56000,84000,48,"Non-Black/Non-Hispanic","Female","7TH YEAR COLLEGE","Separated","West"
"954",1804,5,28000,30000,14000,12000,11000,15000,50,"Non-Black/Non-Hispanic","Female","5TH YEAR COLLEGE","Married","West"
"955",1805,1,28000,32000,39000,40000,40000,26000,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"956",1808,5,63000,70000,125000,125000,135000,87000,51,"Non-Black/Non-Hispanic","Female","3RD YEAR COLLEGE","Married","West"
"957",1809,1,65000,0,85000,0,47000,0,49,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","West"
"958",1810,1,0,0,265933,279816,0,0,46,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"959",1811,4,24000,36200,70000,0,80000,60000,47,"Hispanic","Male","9TH GRADE","Married","West"
"960",1813,1,22000,0,0,0,0,0,47,"Non-Black/Non-Hispanic","Male","10TH GRADE","Married","West"
"961",1816,8,22000,31000,7000,19000,0,0,48,"Hispanic","Female","9TH GRADE","Separated","West"
"962",1819,4,24000,25000,25000,29000,34000,25000,47,"Hispanic","Male","1ST YEAR COLLEGE","Never Married","West"
"963",1820,4,3000,4500,3050,8000,8400,8000,52,"Hispanic","Male","8TH GRADE","Married","West"
"964",1824,8,10000,7200,25000,19000,23000,14200,53,"Hispanic","Female","10TH GRADE","Married","West"
"965",1826,6,36000,40000,38000,45000,42000,30000,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"966",1828,6,0,0,0,0,0,0,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"967",1829,7,0,0,0,0,0,4600,49,"Black","Female","1ST YEAR COLLEGE","Divorced","West"
"968",1833,8,0,0,0,0,0,0,52,"Hispanic","Female","9TH GRADE","Married","West"
"969",1835,4,28000,40000,30000,40000,0,40000,49,"Hispanic","Male","12TH GRADE","Married","West"
"970",1837,4,27000,27000,27000,32000,31000,37000,52,"Hispanic","Male","11TH GRADE","Married","West"
"971",1838,8,14000,32000,26000,17000,38000,22000,48,"Hispanic","Female","12TH GRADE","Married","West"
"972",1839,8,3000,3000,3000,18000,15000,4000,45,"Hispanic","Female","12TH GRADE","Married","West"
"973",1840,8,7200,0,0,0,0,0,49,"Hispanic","Female","12TH GRADE","Separated","West"
"974",1841,5,49000,60000,78000,85000,89000,76000,49,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Divorced","West"
"975",1842,5,11859,12237,13000,0,14000,15500,48,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"976",1843,1,95000,115000,135000,279816,307823,312324,52,"Non-Black/Non-Hispanic","Male","5TH YEAR COLLEGE","Married","West"
"977",1844,5,1200,1200,10500,279816,15500,15800,52,"Non-Black/Non-Hispanic","Female","5TH YEAR COLLEGE","Married","West"
"978",1846,2,216200,236000,265933,279816,307823,312324,52,"Non-Black/Non-Hispanic","Male","6TH YEAR COLLEGE","Married","West"
"979",1847,8,37500,48000,69238,68000,78000,86000,49,"Hispanic","Female","2ND YEAR COLLEGE","Divorced","West"
"980",1848,8,0,35000,48000,46000,0,0,48,"Hispanic","Female","1ST YEAR COLLEGE","Divorced","West"
"981",1851,4,10000,2000,0,0,0,0,51,"Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"982",1853,5,0,89000,75000,75000,70000,70000,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Divorced","West"
"983",1854,1,56000,62000,66000,80000,120000,132000,46,"Non-Black/Non-Hispanic","Male","6TH YEAR COLLEGE","Married","West"
"984",1855,1,125000,75000,37000,0,30000,2000,48,"Non-Black/Non-Hispanic","Male","11TH GRADE","Married","West"
"985",1858,5,54000,74000,72000,68000,78500,80000,50,"Non-Black/Non-Hispanic","Female","5TH YEAR COLLEGE","Married","West"
"986",1862,5,17680,15000,900,900,11500,15000,50,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","Northeast"
"987",1865,5,15000,24000,18900,28000,26000,52000,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","Northeast"
"988",1866,5,16000,19000,24000,25000,2200,25000,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","Northeast"
"989",1867,1,50000,46000,50000,52000,63000,59000,47,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","Northeast"
"990",1868,5,14000,20500,22500,26500,27000,38000,52,"Non-Black/Non-Hispanic","Female","12TH GRADE","Divorced","Northeast"
"991",1869,1,45000,46000,45000,14000,30000,35000,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"992",1870,5,12000,23000,21416,23990,26000,20000,49,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","Northeast"
"993",1872,1,35000,55000,25000,35000,46000,50507,50,"Non-Black/Non-Hispanic","Male","8TH GRADE","Divorced","Northeast"
"994",1873,1,22464,20000,20000,22000,21000,24000,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Never Married","Northeast"
"995",1875,1,86000,95000,112000,130000,14500,160000,49,"Non-Black/Non-Hispanic","Male","6TH YEAR COLLEGE","Married","Northeast"
"996",1876,5,15000,15600,16000,20000,23420,24324,52,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Divorced","Northeast"
"997",1878,5,0,5000,8000,8000,12000,15000,51,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","Northeast"
"998",1880,5,0,30000,31700,30000,30000,20000,50,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Married","Northeast"
"999",1881,1,40000,33000,35000,40000,39000,22000,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","Northeast"
"1000",1884,1,14000,7500,17000,12500,11000,12500,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","South"
"1001",1885,5,22000,22000,25000,35000,42000,53000,50,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","Northeast"
"1002",1889,1,27000,29000,38000,35675,61243,47000,47,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1003",1890,1,22000,30000,33000,18000,29000,29000,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1004",1891,2,20000,24000,26400,26800,36000,38000,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1005",1895,1,63000,69000,72000,83000,88000,94000,50,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","Northeast"
"1006",1896,5,24000,26500,24000,28000,34000,49000,49,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Married","Northeast"
"1007",1901,1,68000,30000,0,110000,0,80000,50,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1008",1904,5,22000,25000,24000,26000,30000,32000,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","Northeast"
"1009",1905,5,19000,20000,28000,45000,40000,45000,46,"Non-Black/Non-Hispanic","Female","5TH YEAR COLLEGE","Married","Northeast"
"1010",1906,5,0,0,0,25000,1e+05,312324,50,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Married","West"
"1011",1909,1,39500,40000,41000,20000,47000,52000,51,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","South"
"1012",1910,1,48000,50000,48500,55000,60000,19500,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Never Married","Northeast"
"1013",1911,1,32000,34770,42000,50675,65000,66000,47,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1014",1912,5,45000,30000,45000,25000,39000,60000,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"1015",1913,5,9100,10500,17500,14103,27000,30500,45,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","Northeast"
"1016",1914,1,37200,44000,46000,48000,50000,52000,52,"Non-Black/Non-Hispanic","Male","7TH YEAR COLLEGE","Married","South"
"1017",1916,1,55000,57313,75000,74481,80000,80000,47,"Non-Black/Non-Hispanic","Male","7TH YEAR COLLEGE","Married","West"
"1018",1917,1,37000,40000,48000,48000,48000,51000,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1019",1918,1,54000,60000,60000,68000,70000,73000,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1020",1921,5,14000,14000,14000,20000,14000,0,51,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","Northeast"
"1021",1924,1,16900,60000,46000,65000,64500,76000,46,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","Northeast"
"1022",1925,1,26000,31000,25000,44000,45000,7500,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1023",1927,5,13500,18200,18500,21455,22600,23000,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","Northeast"
"1024",1928,6,0,0,0,0,0,0,52,"Non-Black/Non-Hispanic","Female","10TH GRADE","Widowed","Northeast"
"1025",1929,5,58000,60000,72300,81000,80000,84700,52,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","Northeast"
"1026",1930,1,34000,37000,46000,45000,51500,52000,48,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","Northeast"
"1027",1935,5,7000,4000,12000,10000,6500,6000,51,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","North Central"
"1028",1936,5,0,0,0,0,3000,7000,51,"Non-Black/Non-Hispanic","Female","3RD YEAR COLLEGE","Married","North Central"
"1029",1937,5,28000,83000,1e+05,279816,140000,0,49,"Non-Black/Non-Hispanic","Female","3RD YEAR COLLEGE","Widowed","North Central"
"1030",1938,5,0,0,0,0,0,0,47,"Non-Black/Non-Hispanic","Female","3RD YEAR COLLEGE","Married","North Central"
"1031",1947,5,11000,14300,20000,16000,20000,21000,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","Northeast"
"1032",1948,5,0,0,0,0,0,0,46,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Divorced","Northeast"
"1033",1951,5,30000,35000,38000,42000,47000,54000,48,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Married","Northeast"
"1034",1952,1,75000,236000,0,85000,105000,12000,46,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Divorced","South"
"1035",1953,5,30000,33000,29000,24000,32000,27000,45,"Non-Black/Non-Hispanic","Female","7TH YEAR COLLEGE","Married","South"
"1036",1954,5,6000,6000,20000,4000,7500,40500,48,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","North Central"
"1037",1955,1,40500,38000,36000,60000,57000,57000,47,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"1038",1957,1,42000,40000,49000,47000,78000,70000,50,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","Northeast"
"1039",1958,1,115000,33000,40000,45000,52000,50000,49,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Divorced","West"
"1040",1959,1,18000,27000,32000,36000,30000,29000,49,"Non-Black/Non-Hispanic","Male","11TH GRADE","Never Married","South"
"1041",1960,5,12000,18000,23700,0,20000,26830,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"1042",1963,1,55000,62200,68700,67000,78000,80000,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1043",1964,1,29000,15000,33000,30000,32500,33800,53,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1044",1965,5,23000,17000,21070,25000,35000,21320,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"1045",1966,1,42000,50000,35000,42000,42000,42000,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"1046",1967,5,28000,38500,37000,40000,50000,52000,47,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"1047",1970,1,0,30000,41000,30000,0,30000,47,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Never Married","West"
"1048",1971,1,38000,50000,63000,65000,63000,60000,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"1049",1975,1,36000,30000,41000,41000,43500,35582,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","North Central"
"1050",1976,5,3000,40000,12000,36000,55000,35000,47,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Married","North Central"
"1051",1978,1,23300,31000,21000,48000,47556,18234,45,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Never Married","North Central"
"1052",1979,1,47580,44751,53000,69527,70000,71559,52,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","North Central"
"1053",1980,5,6000,0,7000,0,0,0,50,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"1054",1985,5,22000,26000,30000,25000,36000,34000,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"1055",1986,5,16000,21000,12000,23000,21000,15000,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"1056",1988,1,50000,47000,48000,46000,49000,50000,50,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"1057",1990,5,22185,24000,26600,26000,23800,25500,52,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"1058",1992,1,46000,43000,43000,68000,48000,56000,46,"Non-Black/Non-Hispanic","Male","8TH GRADE","Married","North Central"
"1059",1993,5,0,6800,6000,13000,16000,22000,51,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Widowed","North Central"
"1060",1994,5,0,0,13000,28000,16500,22000,51,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Widowed","South"
"1061",1995,5,5000,6000,0,3000,4000,6420,49,"Non-Black/Non-Hispanic","Female","3RD YEAR COLLEGE","Married","North Central"
"1062",1999,5,46000,42000,42000,46000,55000,68000,46,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","North Central"
"1063",2000,1,85000,78000,91000,98000,97000,91000,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"1064",2002,5,1000,15000,14000,12000,2000,12000,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Divorced","North Central"
"1065",2003,5,18000,28000,0,8000,8000,0,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Divorced","North Central"
"1066",2005,1,62000,70000,73000,78000,85000,93000,46,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","North Central"
"1067",2006,1,68000,75000,75000,279816,307823,312324,48,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","North Central"
"1068",2007,1,85000,110000,120000,143000,148000,146000,48,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","South"
"1069",2010,1,93000,110000,115000,12000,125000,125000,52,"Non-Black/Non-Hispanic","Male","7TH YEAR COLLEGE","Married","West"
"1070",2011,5,26000,30000,20000,25000,24000,4000,49,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Never Married","Northeast"
"1071",2012,5,25000,25000,32554,32000,40000,39000,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"1072",2013,5,7050,7500,9311,9200,10000,9300,50,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"1073",2014,1,27000,25000,27000,27000,27000,27000,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"1074",2015,2,0,0,0,0,0,0,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"1075",2016,5,7000,42000,49200,51800,56000,56000,48,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","North Central"
"1076",2017,5,30000,40000,38000,41000,48800,50000,46,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","North Central"
"1077",2018,1,18400,18700,26000,27640,28000,28000,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"1078",2020,1,24000,25000,22000,26000,0,30000,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"1079",2021,5,12000,20000,26000,26000,29000,26000,51,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"1080",2022,1,56000,57000,49000,60000,82000,24800,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"1081",2023,1,10000,0,20000,0,3000,700,50,"Non-Black/Non-Hispanic","Male","12TH GRADE","Separated","North Central"
"1082",2024,1,18000,45000,45000,65000,65000,65000,49,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Divorced","North Central"
"1083",2025,1,45000,60000,50000,50000,0,11000,50,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Divorced","North Central"
"1084",2026,1,33000,32000,38000,38000,41000,38000,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"1085",2027,5,15000,16000,19000,9000,10000,13000,51,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Married","West"
"1086",2030,6,21000,3000,2500,5500,5000,4000,52,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Married","North Central"
"1087",2031,1,22000,21000,46000,36000,16000,12000,46,"Non-Black/Non-Hispanic","Male","11TH GRADE","Married","North Central"
"1088",2032,1,28000,34000,30000,32000,31000,33000,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","North Central"
"1089",2033,1,216200,236000,265933,279816,150000,125000,47,"Non-Black/Non-Hispanic","Male","12TH GRADE","Separated","South"
"1090",2034,1,35300,42000,45000,52000,60000,55000,49,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","North Central"
"1091",2037,6,40000,30000,29000,2700,27000,55000,48,"Non-Black/Non-Hispanic","Female","7TH YEAR COLLEGE","Never Married","North Central"
"1092",2038,1,110000,236000,140000,279816,307823,312324,48,"Non-Black/Non-Hispanic","Male","6TH YEAR COLLEGE","Married","North Central"
